region,year_surv,year,month,day,strata,strata_area,set,trip,vessel,nafo,stomach_id,predator_species,predator_length,shrimp_weight,pandalus_sp_weight,pandalus_borealis_weight,pandalus_montagui_weight,chionoecetes_opilio_weight,foragefish_weight,other_weight
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36049,gadus_morhua,46.5,0.694,0,0,0,0,0,5.944
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36050,gadus_morhua,39.8,0.517,0,0,0,0,0,2.739
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36051,gadus_morhua,70.6,0,0,0,0,0,391.47,212.29
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36052,gadus_morhua,78.3,0.554,0,0,2.308,0,0,82.038
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36053,gadus_morhua,67.4,0.109,0,0,0,0,0,10.948
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36054,gadus_morhua,66.5,0,0,0,0,0,0,0
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36055,gadus_morhua,48,0,0,0,0,0,0,0
Quebec,2003,2003,8,12,837,2668,109,14,34,4R,36056,gadus_morhua,47.6,0.726,0,0,0,0,0,2.575
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36057,gadus_morhua,58.2,0,0,0,5.967,0,0,2.149
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36058,gadus_morhua,54.5,0.707,0,0,0,0.464,0,9.776
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36059,gadus_morhua,50.7,9.151,0,0,3.484,0,0,1.598
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36060,gadus_morhua,48.5,1.229,0,0,0,0,0,8.404
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36061,gadus_morhua,53,0,0,0,0,0,0,3.675
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36062,gadus_morhua,52.6,0,2.685,0,0,0,6.685,1.522
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36063,gadus_morhua,56.9,0,0,0,0,8.317,0,25.63
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36064,gadus_morhua,60.7,0,0,0,1.383,2.141,0,42.396
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36065,gadus_morhua,24.6,0,0,0,0,0,0.339,6.806
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36066,gadus_morhua,26.3,0,0,0,0,0,0,0.055
Quebec,2003,2003,8,13,837,2668,110,14,34,4R,36067,gadus_morhua,21.8,0,0,0,0,0,0,0.171
Quebec,2003,2003,8,13,837,2668,111,14,34,4R,36068,gadus_morhua,69.9,0.736,0,0,0,0,2.45,108.933
Quebec,2003,2003,8,13,837,2668,111,14,34,4R,36069,gadus_morhua,46.3,0.962,0,0,0,0,0,1.86
Quebec,2003,2003,8,13,837,2668,111,14,34,4R,36070,gadus_morhua,48.2,1.239,0,0,1.826,3.055,0,7.132
Quebec,2003,2003,8,13,837,2668,111,14,34,4R,36071,gadus_morhua,42.9,3.443,0,0,0,0.348,0,0.883
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36072,gadus_morhua,45.5,1.33,0,0,0.779,0,0,2.718
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36073,gadus_morhua,58.7,0,0,0,0,0,0,2.568
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36074,gadus_morhua,37.8,1.993,0,0,0,0,0,0.828
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36075,gadus_morhua,37.4,0,0,0,0,0,0,4.094
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36076,gadus_morhua,46.5,1.02,0,0,0,0,0,2.133
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36077,gadus_morhua,16.7,0.146,0,0,0,0,0,0.303
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36078,gadus_morhua,30.9,1.178,0,0,0.553,0,0,4.128
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36079,gadus_morhua,25.2,0.444,0,0,1.876,0,0,0.959
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36080,gadus_morhua,25.8,0,0,0,0.561,0,0,1.51
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36081,gadus_morhua,60.5,0,0,0,0,12.715,0,2.381
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36082,gadus_morhua,40,2.046,0,0,0,0,0,1.716
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36083,gadus_morhua,41.9,1.555,0,0,0,0,0,0.092
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36084,gadus_morhua,53.9,1.181,0,0,0.934,0,0,0.696
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36085,gadus_morhua,43,0,0,0,0.44,0,0,2.03
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36086,gadus_morhua,34.2,0.196,0,0,0,0,0,0.548
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36087,gadus_morhua,54.5,0.285,0,0,0,3.654,0,53.077
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36088,gadus_morhua,40.5,0,0,0,0,0,0,0.356
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36089,gadus_morhua,52.9,0,0,0,2.619,0,0,1.514
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36090,gadus_morhua,60,0.503,0,0,1.029,0,0,0.304
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36091,gadus_morhua,47.1,2.879,0,0,0,0,0,1.752
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36092,gadus_morhua,58.4,1.383,0,0,0,0,0,3.457
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36093,gadus_morhua,48.7,0.597,0,0,0,0,0,3.022
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36094,gadus_morhua,50.9,0.401,0,0,0,2.907,0,0.418
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36095,gadus_morhua,37.7,0.948,0,0,1.927,0,0,2.784
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36096,gadus_morhua,43,0.53,0,0,0,0.315,0,5.919
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36097,gadus_morhua,51.2,0,0,0,1.536,0,0,0.635
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36098,gadus_morhua,23.2,0.824,0,0,0,0,0,0.047
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36099,gadus_morhua,28.4,1.439,0,0,0,0,0,2.89
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36100,gadus_morhua,33.4,3.351,0,0,0,0,0,2.759
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36101,gadus_morhua,35.5,4.076,0,0,1.822,0,0,0.527
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36102,gadus_morhua,39.2,0.741,0,0,0,0,0,0.516
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36103,gadus_morhua,20.6,1.048,0,0,0,0,0,0.578
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36104,gadus_morhua,19.5,0,0,0,0,0,0,0.028
Quebec,2004,2004,8,20,837,2668,41,1,39,4R,36105,gadus_morhua,19.4,0,0,0,0,0,0,0.315
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36106,gadus_morhua,54.4,0.806,0,0,0,0,0,11.373
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36107,gadus_morhua,47.1,0,0,0,1.973,0,0,0.651
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36108,gadus_morhua,41.7,13.579,0,0,0,0,0,5.411
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36109,gadus_morhua,39.3,0.893,0,0,7.8,0,0,0.406
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36110,gadus_morhua,39.4,0,0,0,0,0,0,0.488
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36111,gadus_morhua,38.1,1.103,0,0,1.943,0,0,14.549
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36112,gadus_morhua,33.9,1.917,0,0,1.802,0,0,5.688
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36113,gadus_morhua,43.4,3.612,0,0.588,0,0,0,8.399
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36114,gadus_morhua,57.2,0,0,0,0,0,0,0.089
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36115,gadus_morhua,24.5,0.949,0,0,0,0,0,0.391
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36116,gadus_morhua,39.7,2.559,0,0,2.575,0,0,3.449
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36117,gadus_morhua,50,4.038,0,0,2.596,0,0,5.408
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36118,gadus_morhua,32.1,0.12,0,0,0,0,0,1.748
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36119,gadus_morhua,30.2,0.425,0,0,0,0.348,0,8.133
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36120,gadus_morhua,45.5,3.291,0,0,7.784,0,0,3.71
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36121,gadus_morhua,57.8,14.913,0,0,0,0,0,0.813
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36122,gadus_morhua,64,0,0,0,0,28.256,0,1.899
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36123,gadus_morhua,34.1,4.238,0,0,3.247,0,0,3.425
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36124,gadus_morhua,39.7,0.12,0,0,0.371,0,0,3.495
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36125,gadus_morhua,49.1,13.254,0,0,11.01,2.211,0,14.293
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36126,gadus_morhua,35.8,0,0,0.156,0,0,0,0.688
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36127,gadus_morhua,30.2,1.677,0,0,0,0,0,1.706
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36128,gadus_morhua,22,0,0,0,0,0,0,0.053
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36129,gadus_morhua,26.6,0.186,0,0,0,0,0,1.677
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36130,gadus_morhua,29.1,0,0,0,0,0,0,0.397
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36131,gadus_morhua,54.2,0,0,0,3.608,0,0,1.128
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36132,gadus_morhua,55.6,0.175,0,4.028,5.642,0,0,2.449
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36133,gadus_morhua,49.8,5.012,0,0,2.137,0,0,7.114
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36134,gadus_morhua,59.7,14.763,0,0,2.865,0,0,2.111
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36135,gadus_morhua,47.3,0,0,0,0,0,0,1.907
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36136,gadus_morhua,60,10.241,0,0,9.82,0,0,12.757
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36137,gadus_morhua,44.6,0.707,0,0,0.216,0,0,0.257
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36138,gadus_morhua,55.4,3.217,0,0,4.986,0,0,9.397
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36139,gadus_morhua,64,5.815,0,0,0,0,9.926,16.913
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36140,gadus_morhua,51.7,2.711,0,0,2.145,0,0,3.63
Quebec,2004,2004,8,20,837,2668,45,1,39,4R,36141,gadus_morhua,25.6,0,0,0,0,0,0,0.926
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36142,gadus_morhua,74.1,0,0,0,0,0,0,2.156
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36143,gadus_morhua,55.8,0,0,0,6.021,4.414,0,32.207
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36144,gadus_morhua,45.2,0,0,0,0,0,0,0
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36145,gadus_morhua,49.8,0,0,0,3.99,0,0,1.049
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36146,gadus_morhua,43.4,0,0,0,0,0,0,0
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36147,gadus_morhua,47.1,20.047,0,0,5.436,0,0,10.508
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36148,gadus_morhua,41.6,2.954,0,0,6.331,0,0,6.189
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36149,gadus_morhua,45.9,0,0,0,0,0,0,0
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36150,gadus_morhua,50.9,1.763,0,0,2.217,0,0,3.512
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36151,gadus_morhua,27.7,0.727,0,0,0,0,0,0.542
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36152,gadus_morhua,37.5,0.415,0,0,10.838,0,0,0.08
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36153,gadus_morhua,63,0,0,0,0,0,0,1.873
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36154,gadus_morhua,39,0,0,0,0,0,0,0
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36155,gadus_morhua,35,1.218,0,0,0,0,0,1.219
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36156,gadus_morhua,26.1,2.15,0,0,0,0,0,0.509
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36157,gadus_morhua,39.7,0,0,0,0,0,0,0.071
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36158,gadus_morhua,22.4,0,0,0,0,0,0,0.532
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36159,gadus_morhua,24.4,0,0,0,0,0,0,0.308
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36160,gadus_morhua,35.4,1.008,0,0,0,0,0,9.454
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36161,gadus_morhua,31.4,0,0,0,1.074,0,0,0.359
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36162,gadus_morhua,19.4,0,0,0,0,0,0,0.192
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36163,gadus_morhua,61,0,0,0,0,0,131.298,17.614
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36164,gadus_morhua,58.4,0,0,0,0,0,0,0.332
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36165,gadus_morhua,65.2,0,0,0,0,2.008,7.468,54.042
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36166,gadus_morhua,65.9,0,0,0,0,0,0,10.493
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36167,gadus_morhua,66.8,0,0,0,0,0,0,31.282
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36168,gadus_morhua,57.3,0,0,0,0,0,0,19.18
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36169,gadus_morhua,51.7,0.66,0,0,0,0,0,2.472
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36170,gadus_morhua,29.2,0,0,0,0,0,0,0.278
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36171,gadus_morhua,24.5,0,0,0,0,0,0,0.179
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36172,gadus_morhua,74.1,0,0,0,0,0,0,296.798
Quebec,2005,2005,8,9,837,2668,72,2,39,4R,36173,gadus_morhua,71.1,0,0,0,0,0,0,16.957
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36174,gadus_morhua,42.7,6.457,0,0,0,0,0,1.622
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36175,gadus_morhua,47.4,1.331,0,0,0,0,0,9.349
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36176,gadus_morhua,32.7,1.238,0,0,0,0,0,6.336
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36177,gadus_morhua,36.1,2.538,0,0,0,0,0,2.472
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36178,gadus_morhua,45.3,0,0,0,0,0,0,14.215
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36179,gadus_morhua,46.7,0.434,0,0,0,0,0,10.421
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36180,gadus_morhua,37.5,1.087,0,0,0,0,0,1.05
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36181,gadus_morhua,26.4,0.187,0,0,0,0,0,0.479
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36182,gadus_morhua,22.4,0.02,0,0,0,0,0,0.08
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36183,gadus_morhua,52.5,0.102,0,0,0.845,0,0,20.259
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36184,gadus_morhua,29,0,0,0,0,0,0,0.076
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36185,gadus_morhua,19.1,0.203,0,0,0,0,0,1.912
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36186,gadus_morhua,42.4,0,0,0,0,0,0,2.516
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36187,gadus_morhua,30.4,0,0,0,0.292,0,0,2.73
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36188,gadus_morhua,50.8,0,0,0,0,0,0,1.445
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36189,gadus_morhua,40.9,0,0,0,0,0,0,0
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36190,gadus_morhua,63.2,4.971,0,0,0,0,0,4.35
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36191,gadus_morhua,21.3,0,0,0,0,0,0,0.169
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36192,gadus_morhua,14.9,0,0,0,0,0,0,0.193
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36193,gadus_morhua,23.8,1.178,0,0,0,0,0,2.712
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36194,gadus_morhua,30.8,0,0,0,0,0,0,0.499
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36195,gadus_morhua,55.1,0.061,0,0,6.202,0,0,0
Quebec,2005,2005,8,9,837,2668,73,2,39,4R,36196,gadus_morhua,76.2,0,0,0,0,0,0,282.194
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36197,gadus_morhua,27.3,0,0,0,0,0,0,0
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36198,gadus_morhua,23.5,0,0,0,0,0,0,0.129
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36199,gadus_morhua,13.6,0,0,0,0,0,0,0.123
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36200,gadus_morhua,16.9,0,0,0,0,0,0,0.399
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36201,gadus_morhua,15.8,0,0,0,0,0,0,0.267
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36202,gadus_morhua,18.6,0,0,0,0,0,0,0.562
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36203,gadus_morhua,27.1,0,0,0,0.381,0,0,2.426
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36204,gadus_morhua,20.2,0,0,0,0.281,0,0,2.754
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36205,gadus_morhua,33.7,0.047,0,0,0,0,0,0.702
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36206,gadus_morhua,38,0,0,0,0,0,0,1.756
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36207,gadus_morhua,28.1,0,0,0,0,0,0,0
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36208,gadus_morhua,32.7,0,0,0,0,0,0,0
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36209,gadus_morhua,50.1,0,0,0,1.61,0,0,8.72
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36210,gadus_morhua,30.6,0.016,0,0,0.367,0,0,0
Quebec,2006,2006,8,10,837,2668,70,3,39,4R,36211,gadus_morhua,23.7,0.659,0,0,0.831,0,0,0.425
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36212,gadus_morhua,50.5,3.254,0,0,3.576,0,0,18.747
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36213,gadus_morhua,45.5,1.735,0,0,0,0,0,5.05
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36214,gadus_morhua,51.5,10.486,0,0,4.897,0,0,11.457
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36215,gadus_morhua,43.5,0.511,0,0,1.849,0,0,1.144
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36216,gadus_morhua,58.2,4.317,0,0,2.095,2.758,0,5.823
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36217,gadus_morhua,34.8,1.385,0,0,2.648,0,0,0
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36218,gadus_morhua,43.2,0.619,0,0,0.368,0,0,1.517
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36219,gadus_morhua,37.5,2.885,0,0,1.324,0,0,1.48
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36220,gadus_morhua,39.9,0,0,0,0,0,0,0
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36221,gadus_morhua,50.7,26.75,0,0,4.032,0,0,8.265
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36222,gadus_morhua,58.1,2.031,0,0,2.253,0,0,11.128
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36223,gadus_morhua,47.7,0,0,0,0.841,0,18.308,6.062
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36224,gadus_morhua,55.4,0.467,0,0,0,0,63.591,0.447
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36225,gadus_morhua,53,0,0,0,0,0,0,0
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36226,gadus_morhua,40.2,0.726,0,0,0,0,0,7.876
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36227,gadus_morhua,27.2,1.194,0,0,0,0,0,1.185
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36228,gadus_morhua,38.2,0,0,0,0,0,0,0.261
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36229,gadus_morhua,16.7,0,0,0,0,0,0,0.254
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36230,gadus_morhua,25.7,0,0,0,0,0,0,0.7
Quebec,2006,2006,8,11,837,2668,80,3,39,4R,36231,gadus_morhua,34.9,0.524,0,0,0,0,0,0.273
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36232,gadus_morhua,49.2,1.702,0,0,0,0,35.972,0
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36233,gadus_morhua,55.9,2.639,0,0,0,0,0,0.204
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36234,gadus_morhua,57.1,5.678,1.297,0,1.199,0.916,11.29,21.081
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36235,gadus_morhua,40.1,0.641,0,0,0,0,34.015,4.246
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36236,gadus_morhua,19,0,0,0,0,0,0,1.055
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36237,gadus_morhua,33.3,0,0.826,0,4.946,0,4.932,1.505
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36238,gadus_morhua,23.1,0.725,0,0,0,0,0,0.75
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36239,gadus_morhua,54.2,8.945,0,0,0,0,0,8.798
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36240,gadus_morhua,33.2,0,0,0,1.256,0,12.516,3.903
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36241,gadus_morhua,50,0,0,0,0.368,0,0,0
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36242,gadus_morhua,33.6,3.239,0,0,0,0.964,0,0.116
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36243,gadus_morhua,28.6,0.196,0,0,0,0,0,0.326
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36244,gadus_morhua,44.5,0,0,0,0,0,0,11.038
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36245,gadus_morhua,43.2,0,0,0,0.857,0,0,0.31
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36246,gadus_morhua,22.3,0,0,0,0,0,1.733,0
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36247,gadus_morhua,26,0,0,0,0,0,0,1.336
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36248,gadus_morhua,24.5,1.074,0,0,0,0,0,1.333
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36249,gadus_morhua,36.7,0.057,0,0,0,0,2.982,1.219
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36250,gadus_morhua,46.6,2.019,0,0,1.178,0,0,19.697
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36251,gadus_morhua,46.8,0,0,0,0,0,0,0
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36252,gadus_morhua,41.3,0,0,0,0,0,0,0.333
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36253,gadus_morhua,38.4,2.768,0,0,0,0,0,12.738
Quebec,2006,2006,8,11,837,2668,81,3,39,4R,36254,gadus_morhua,34.9,0.042,0,0,0,0,0,9.099
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36255,gadus_morhua,52.1,0.721,0,0,0,1.456,5.419,29.937
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36256,gadus_morhua,53.1,0.393,2.401,0,0,0,0,0.249
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36257,gadus_morhua,22.6,0,0,0,0,0,0,0.174
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36258,gadus_morhua,47.5,0.964,2.18,0,8.979,0,1.199,0.127
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36259,gadus_morhua,37,5.888,2.013,0,0,0,0,0.035
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36260,gadus_morhua,33,0,0,0,0,0,0,7.673
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36261,gadus_morhua,44.6,8.577,0,4.082,0,0,0,0.089
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36262,gadus_morhua,39.4,5.288,1.762,0,0,0,0,0.261
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36263,gadus_morhua,46,12.224,0,0,9.171,0,0,0.751
Quebec,2006,2006,8,12,837,2668,84,3,39,4R,36264,gadus_morhua,31.3,6.75,3.201,0,0,0,0,0
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36265,gadus_morhua,57.1,16.061,0,0,5.582,0,0,16.573
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36266,gadus_morhua,33.5,1.759,1.672,0,0,0,0,0.142
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36267,gadus_morhua,36,0.73,0,0,3.369,0,0,2.708
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36268,gadus_morhua,39.7,2.15,0,0,0,0,0,2.867
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36269,gadus_morhua,33.3,0,2.202,0,3.086,0,0,1.352
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36270,gadus_morhua,21.8,0,0,0,0,0,0,0.209
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36271,gadus_morhua,31.3,1.009,0,0,0,0,0,4.044
Quebec,2007,2007,8,11,837,2668,60,4,39,4R,36272,gadus_morhua,49.1,0,0,0,0,0,0,1.382
